Feature ID	taxonomy	Consensus
441c99152a2cc465de84d9c21414cd98	Unassigned	1.0
14ce6e9aedc9f211593a7fc3c92a36d8	Unassigned	1.0
da29d62a8beed548141bf10383e41b33	Unassigned	1.0
46a8801b2b01bf48f034b5fad9506a76	Unassigned	1.0
0311e1aa774c252bc13835ece3c64d71	Unassigned	1.0
9dd10bf1390207016178325ec9fe0a79	Unassigned	1.0
44316b37f5876877e251ea8989ca58fc	Unassigned	1.0
b5863e5e8cdc79ecbb63723408716e8f	Unassigned	1.0
1b7b989796bc688dcd0eba68f2f1beb5	Unassigned	1.0
70040ebf167b79da25af6070fe5c8cf9	Unassigned	1.0
1ce5a386c8f1e4d94a7354e6490186a0	Unassigned	1.0
605795f5b548b305e0c585ba16194e35	Unassigned	1.0
b65608ba867483eae09d621aba61e5d3	Unassigned	1.0
94f832af0d1aa9f8ad51e232d4e572f1	Unassigned	1.0
a3d53719ff7e49399976f4b171792981	Unassigned	1.0
679b715bf1c703307561e056d471c8d9	Unassigned	1.0
9e834680eb6b324ca96698f193ab91f2	Unassigned	1.0
2fffbf178e82b1f3b9ed1959b27207c9	Unassigned	1.0
b519783b623bd22a16e9f9ce7e0b5988	Unassigned	1.0
f56816441fda3b3d3f857143d110bbbe	Unassigned	1.0
9d36ab347c8e1659669b0c9c21f1bca3	Unassigned	1.0
9c19fbf1316691954ff7e65abe52dbf7	Unassigned	1.0
7bb271731951334c3f061ca6f9a1b50f	Unassigned	1.0
a3fdf081fd567a91e09a60f1ac8155bd	Unassigned	1.0
ab7f23e76f4afe65213838d4c75a23bf	Unassigned	1.0
3e5cbaf9413f354daca9549be693384d	Unassigned	1.0
e4c46af67cd4b6d8df26522c5c492ba2	Unassigned	1.0
45da171d25af717baa5b5714d410bed9	Unassigned	1.0
0af57eddb1fc194213fd93b3f344d77e	Unassigned	1.0
d23a8505ebc7fb10d9d23b312c9302f6	Unassigned	1.0
635b64ad2461d9d8ee22e088d7c21928	Unassigned	1.0
6d54837a38858345b5ae3f5d14f8c623	Unassigned	1.0
9d3fd5fa24f2b2bcdff6774304257b57	Unassigned	1.0
ed7817764e5a9f15f9dcfcb40174c09d	Unassigned	1.0
3d0baf85d60a5587faf7a1bbd7233a38	Unassigned	1.0
9049b8978bf9599674a645ffe0fba686	Unassigned	1.0
bbec71c24287cfceae140dd3fc886eed	Unassigned	1.0
440b1e6e36bf0af11c11b355f85c8f0e	Unassigned	1.0
01e931b3cae21f76ae63dfba923512a9	Unassigned	1.0
6586455c2becf1f3a6c880714da59730	Unassigned	1.0
57b1858b8af82720787344845a60f590	Unassigned	1.0
e4928a321d411addec4631594d777479	Unassigned	1.0
33bb3d1238082e1a554414f60ccf6c92	Unassigned	1.0
c2f467f3511e1fba07ff6460e898b164	Unassigned	1.0
d2974affc4eef609a3f823564c020a13	Unassigned	1.0
a2f805a38f13c5fb57e68163fab1c82d	Unassigned	1.0
04e4f54d79f5a038ccac666b01b603f8	Unassigned	1.0
d3cdabd6a95bf77e2fafa9854bcf4db3	Unassigned	1.0
c86be1fde1a8eb25f330f5e28a996fc6	Unassigned	1.0
d9868069e1e925e6fdef2ebcf32d3e05	Unassigned	1.0
29a3ea07d0c72a0765c6ec3dfb5b90e7	Unassigned	1.0
e2a0a3c3653f7b37b790d9ec8d6319fb	Unassigned	1.0
f932329ccf72fddb8ecb3cf0856df2c6	Unassigned	1.0
09f727dbf64111b5e5832fcfa45af17c	Unassigned	1.0
7ce3724fd7613379ea50106fd9ccb757	Unassigned	1.0
925aee51b4a073a3ed614944b59e66b6	Unassigned	1.0
cb8dcb1dde4f70f6179ebbda08c078f9	Unassigned	1.0
80383f104a7bb160fd937133feb6aa99	Unassigned	1.0
80c7dd527e79a662f25b93ca27a2e836	Unassigned	1.0
9bdb041016a2694dab9b9d96effbc1eb	Unassigned	1.0
10c41660958d1339521431e0ba8ef8bd	Unassigned	1.0
4a7a4813b0e0cac8daeb99b59edd44a6	Unassigned	1.0
e281c8d9bafa720c580bb1af4ac076a6	Unassigned	1.0
1f18cf29076957c15e3c64478934c53f	Unassigned	1.0
7e669e34d20e342e5d862617bd8726fe	Unassigned	1.0
532531b772d500ae9b7c5c4fa5ded414	Unassigned	1.0
1cba5478b5fdb6f1c790c80b699a4866	Unassigned	1.0
b89bf0cc38f932e6a60131586763abda	Unassigned	1.0
b451560d3d50d8c96e30db1ac0e341e0	Unassigned	1.0
0cc1a0ca08fb805be8a54d069428b4ef	Unassigned	1.0
1dbb68b0decf1d7ba708556ccb0ed159	Unassigned	1.0
973cf063cd49baacb20a262e0e197be9	Unassigned	1.0
60b4b63e71f637e6682b32db8b189e88	Unassigned	1.0
c1d8fde33182595af242931d9993d8d2	Unassigned	1.0
e99119d832bea1de155837e90ce8868b	Unassigned	1.0
6e87bdd612fba1a10a373ce00536083b	Unassigned	1.0
dbb24ff6d193b0169e0a0e5d5268b207	Unassigned	1.0
5a156afab2757ee191007cf47a0aa1c8	Unassigned	1.0
0063bd92925bc71a1f2f60bd67b602b7	Unassigned	1.0
abbc746bbf012306e709d478c883ebfb	Unassigned	1.0
e9572e47704de5f33961e9948efef8a2	Unassigned	1.0
7e518f6e8260462730bbc5bac23f61a9	Unassigned	1.0
cc2113311402b7dfe5299a16dd19c3eb	Unassigned	1.0
b6656b7582601f74920eac629e313133	Unassigned	1.0
e8a9e5315e0375739e9da291659d2bd4	Unassigned	1.0
8af787a464c9282443dba445e1ea3daf	Unassigned	1.0
a3445f78e4b90b7e853ca22fe226c057	Unassigned	1.0
849308530561b29770e07828e8d1965c	Unassigned	1.0
98f5b5089199cff7e40ba01a39872b6c	Unassigned	1.0
11a63ee1d469b236754a0341f2a99226	Unassigned	1.0
c1ea00efd34608095e5536c48be08afe	Unassigned	1.0
b79b23123205ce313eb4af74f063366b	Unassigned	1.0
f4ddba285154bdd47f4dc510c2038305	Unassigned	1.0
bc46a87ddf890d18898a5f8c3e79603b	Unassigned	1.0
c1ff4cb442699a810e3ddbde40547734	Unassigned	1.0
893234aadbc7e4f134b598af24c9eec4	Unassigned	1.0
4fd8a65ef64ded2204e81e4942c27245	Unassigned	1.0
014361dc83e631d3f71f267a7cf47285	Unassigned	1.0
f4acb6f868506de77d7e4400676f454f	Unassigned	1.0
4d7493a4a80c107ce8c808a564136aae	Unassigned	1.0
3efb1353e2d651e65bfff5fb8c7bc20d	Unassigned	1.0
e09fc28396be4eea90dbedf4beb7e76e	Unassigned	1.0
eb4e889b91bf6478410178bdfe20a4bf	Unassigned	1.0
71d96bb23b8ed237e0f3855f2f42577f	Unassigned	1.0
6bfef9b48c80e2fc2ba3ddc89696fb10	Unassigned	1.0
60e2e67a516fbee95b0173e895bcbbf7	Unassigned	1.0
e87fd0edab34aaca5349bb047d11d7bc	Unassigned	1.0
aaa06e5aa8245ee7e8e508b7d1df7028	Unassigned	1.0
dca4ccf3d2de23354a6f8c81d6dbb278	Unassigned	1.0
5bdb0a7b2888642b597d59f3103b50fb	Unassigned	1.0
5a481235d30501664d9b708f9b7c8016	Unassigned	1.0
0009e38c9cbd071a9403ea04c4e169b1	Unassigned	1.0
8380812861024f04640672923f8943f0	Unassigned	1.0
fbeadf9f54ccfcd1170df1b8dc186ede	Unassigned	1.0
dfe52a2cd1473ffdabd1570562813a29	Unassigned	1.0
a3c733e600fb946684b93219c5a3501a	Unassigned	1.0
5c0e4b740ee3f723dc97fc0d678a9bae	Unassigned	1.0
8f41e293d0cb3f0a6075c2ec209c88bb	Unassigned	1.0
00cd637abc2503666af4bed053962ec3	Unassigned	1.0
29c5a6c45abf5c423ff849572c617c0b	Unassigned	1.0
7e092326579ce5a00f5d0e2142a17066	Unassigned	1.0
1d409b8e239bb99be4b3e43801bad21c	Unassigned	1.0
bb9c4d3e35588abca3b7ff9e005bade4	Unassigned	1.0
635222f355d9cebc11181d3decbf8819	Unassigned	1.0
0dce5dd9aecdedb11706800ce9ae4a4f	Unassigned	1.0
7f6903f6f75c9959eb76e33c4b5fe7ca	Unassigned	1.0
c132f298fab724c12ab47d0a8b303cf0	Unassigned	1.0
706bd007a6190fbfb2bdacffdfa31d2a	Unassigned	1.0
326616fdf5dd7a1ee8f4f0411f764bd4	Unassigned	1.0
17dcfa65f44cba0ab3b40cd5096910c4	Unassigned	1.0
e34995e8c6e90e6b3e30b9d918a63e74	Unassigned	1.0
8c7f264dd1b1142424959dc1b3baf223	Unassigned	1.0
2646c54e202fd205b49dadcda14fdc92	Unassigned	1.0
758ce1e4e5f8b5083208078cf7bb7e2f	Unassigned	1.0
f48b95f4d56d08eb9cdb446d71113b30	Unassigned	1.0
b87933853608dd5aac8e7e7947d25442	Unassigned	1.0
9f24d5e911d8ee69816c872e256ab698	Unassigned	1.0
7bc29023eda71321fb83736e7f29b72f	Unassigned	1.0
76fe950317f2f1fa0858431fbf29a9a4	Unassigned	1.0
60ce35fe68166c6223346eb94bc7c9ae	Unassigned	1.0
f643bf31161d7ae55ee1c5ac189b24ae	Unassigned	1.0
1a7e5083f131d40fb54ed2b5d5fb8f3b	Unassigned	1.0
58f722ce60e7e690534cecdf823809fb	Unassigned	1.0
b554101283ea9859dc891fa8feab6530	Unassigned	1.0
42644053c60fe4ad25ac05a3fa3adf05	Unassigned	1.0
2f517238f5e9968e4a8774d4648011df	Unassigned	1.0
2bbb126d0c4e85f1a63802b78a215bfc	Unassigned	1.0
955b6f5b89448f347cb7756f078e9e6c	Unassigned	1.0
6684bd4fab12119c71fc02300f911fbd	Unassigned	1.0
1f6edce26ab02bf4d3d0f0083de0da84	Unassigned	1.0
a1afea3f429771c74b2651a68b2553c7	Unassigned	1.0
945f6506b3ab203e1c8849d0b523642e	Unassigned	1.0
bfd8d4553304ca85d4b19b7beb6eca24	Unassigned	1.0
1a9177f14855cfc13e5d174293b75741	Unassigned	1.0
0dd9df5c8f6559be7a742710acc042d1	Unassigned	1.0
b2f91bf6e1a5463bc9dfec8a8edaa8c8	Unassigned	1.0
b0329f963150a325d5fca7c658453bf6	Unassigned	1.0
5dc513dc3ecb8a4544ca61de634f42ed	Unassigned	1.0
db90a08e6a4941a30eb749e5b808ccac	Unassigned	1.0
f4f0d5ac5234a9273ef00c9ae970b4f7	Unassigned	1.0
120e5ffade93ae59a444ad14a0f3b5a1	Unassigned	1.0
9b0c8105d5910c9b39ad0b2f06803815	Unassigned	1.0
0902f5de0b8147039920784ea08c597c	Unassigned	1.0
d326a9cf88a89b87fb968c7ab2f75926	Unassigned	1.0
d1ae7f18ff0ceb7a151975501058036a	Unassigned	1.0
6da5cc2b742272abe0b3b7c815eb3193	Unassigned	1.0
64a9f50379b2f582f6603bf795618b46	Unassigned	1.0
45f6629958f98db6ad6c004daa6354d2	Unassigned	1.0
6c12f995228d83b4d7277542f6c6c41e	Unassigned	1.0
90d79119b0698e84f9f904f34c80c8d6	Unassigned	1.0
9a6db5b814210ba0293698ff8c9484db	Unassigned	1.0
94b2ade08743991fea5ea5febe8a9904	Unassigned	1.0
ab9d5fd13414e9a794beb1736a65bb19	Unassigned	1.0
3f3ff0c466ab872e4be90beb1307fd82	Unassigned	1.0
18f472aec016c51e80c27b8bb3e05999	Unassigned	1.0
219147747941e8242f33517d888ad444	Unassigned	1.0
e5cba1c3b433ab75769431e4d574fe0f	Unassigned	1.0
f3fc527d1a903c3502d0723bc2ab4cc5	Unassigned	1.0
ac28ff933d8b8755973b323f72062913	Unassigned	1.0
57636eab754d93676a44b15515759277	Unassigned	1.0
c070c091eeb319224b45d5576524d4f3	Unassigned	1.0
f4afaafdd9e3f62ab3cbf8d7d8e48632	Unassigned	1.0
c4f2dafe1afba67dc1ffa3c35058754c	Unassigned	1.0
